molecule_chembl_id,canonical_smiles,standard_type,standard_value,standard_units,assay_type
CHEMBL3818289,O=C1N[C@H](C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2OCCCN2CCOCC2)CO1,IC50,4.54,nM,B
CHEMBL3818364,CCOc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)[C@H]1COC(=O)N1,IC50,1.19,nM,B
CHEMBL3818062,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)[C@H]1NC(=O)O[C@@H]1C,IC50,1.98,nM,B
CHEMBL3819553,CCOc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)[C@H]1NC(=O)O[C@@H]1C,IC50,2.57,nM,B
CHEMBL939,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,IC50,76.0,nM,B
CHEMBL3818547,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)[C@@H]1COC(=O)N1,IC50,0.31,nM,B
CHEMBL3818115,CCOc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)[C@@H]1COC(=O)N1,IC50,5.62,nM,B
CHEMBL3818015,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1NC(=O)[C@@H]1COC(=O)N1,IC50,0.38,nM,B
CHEMBL3818563,CCOc1cc2ncnc(N[C@@H](C)c3ccccc3)c2cc1NC(=O)[C@@H]1COC(=O)N1,IC50,0.71,nM,B
CHEMBL3818970,CCOc1cc2ncnc(Nc3ccc(OCC4CC4)c(Cl)c3)c2cc1NC(=O)[C@@H]1COC(=O)N1,IC50,52.08,nM,B
CHEMBL3819120,O=C1N[C@H](C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2OCCN2CCCCC2)CO1,IC50,7.79,nM,B
CHEMBL3818289,O=C1N[C@H](C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2OCCCN2CCOCC2)CO1,IC50,0.83,nM,B
CHEMBL3818364,CCOc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)[C@H]1COC(=O)N1,IC50,5.49,nM,B
CHEMBL3818062,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)[C@H]1NC(=O)O[C@@H]1C,IC50,0.35,nM,B
CHEMBL3819553,CCOc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)[C@H]1NC(=O)O[C@@H]1C,IC50,12.0,nM,B
CHEMBL3818547,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)[C@@H]1COC(=O)N1,IC50,26.33,nM,B
CHEMBL3818115,CCOc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)[C@@H]1COC(=O)N1,IC50,53.16,nM,B
CHEMBL3818015,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1NC(=O)[C@@H]1COC(=O)N1,IC50,126.3,nM,B
CHEMBL3818563,CCOc1cc2ncnc(N[C@@H](C)c3ccccc3)c2cc1NC(=O)[C@@H]1COC(=O)N1,IC50,1000.0,nM,B
CHEMBL3818970,CCOc1cc2ncnc(Nc3ccc(OCC4CC4)c(Cl)c3)c2cc1NC(=O)[C@@H]1COC(=O)N1,IC50,80.84,nM,B
CHEMBL3819120,O=C1N[C@H](C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2OCCN2CCCCC2)CO1,IC50,332.6,nM,B
CHEMBL3818289,O=C1N[C@H](C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2OCCCN2CCOCC2)CO1,IC50,58.73,nM,B
CHEMBL3823520,COc1cc2c(Oc3ccc(NC(=O)c4cn(-c5ccccc5Cl)nn4)cc3F)ccnc2cc1OCCCN1CCCCC1,IC50,529.4,nM,B
CHEMBL3827178,C[C@@H](Oc1ccc2[nH]nc(-c3nc4cc(N5CCN(C)CC5)ccc4[nH]3)c2c1)c1c(Cl)cncc1Cl,IC50,1000.0,nM,B
CHEMBL3735648,CC1(C)c2cc(C3CCN(CC4CCOCC4)CC3)ccc2C(=O)c2c1[nH]c1cc(C#N)ccc21,IC50,350.0,nM,B
CHEMBL3828269,Cn1cc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)cn1,IC50,2.97,nM,B
CHEMBL3828079,Cn1cc(-c2ccc3ncnc(Nc4ccc5ncccc5c4)c3c2)cn1,IC50,44.1,nM,B
CHEMBL3828021,C#Cc1cccc(Nc2ncnc3ccc(-c4cnn(C)c4)cc23)c1,IC50,3.58,nM,B
CHEMBL3828092,Fc1ccc(Nc2ncnc3ccc(-c4cnn(C5CCNCC5)c4)cc23)cc1Cl,IC50,31.9,nM,B
CHEMBL3827349,c1cnc2ccc(Nc3ncnc4ccc(-c5cnn(C6CCNCC6)c5)cc34)cc2c1,IC50,28.2,nM,B
CHEMBL939,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,IC50,0.585,nM,B
CHEMBL3828269,Cn1cc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)cn1,IC50,3.5,nM,B
CHEMBL3828079,Cn1cc(-c2ccc3ncnc(Nc4ccc5ncccc5c4)c3c2)cn1,IC50,108.0,nM,B
CHEMBL3828021,C#Cc1cccc(Nc2ncnc3ccc(-c4cnn(C)c4)cc23)c1,IC50,4.25,nM,B
CHEMBL3828092,Fc1ccc(Nc2ncnc3ccc(-c4cnn(C5CCNCC5)c4)cc23)cc1Cl,IC50,39.1,nM,B
CHEMBL3827349,c1cnc2ccc(Nc3ncnc4ccc(-c5cnn(C6CCNCC6)c5)cc34)cc2c1,IC50,35.0,nM,B
CHEMBL939,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,IC50,0.637,nM,B
CHEMBL3828269,Cn1cc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)cn1,IC50,1000.0,nM,B
CHEMBL3828079,Cn1cc(-c2ccc3ncnc(Nc4ccc5ncccc5c4)c3c2)cn1,IC50,1000.0,nM,B
CHEMBL3828021,C#Cc1cccc(Nc2ncnc3ccc(-c4cnn(C)c4)cc23)c1,IC50,1000.0,nM,B
CHEMBL3828092,Fc1ccc(Nc2ncnc3ccc(-c4cnn(C5CCNCC5)c4)cc23)cc1Cl,IC50,1000.0,nM,B
CHEMBL3827349,c1cnc2ccc(Nc3ncnc4ccc(-c5cnn(C6CCNCC6)c5)cc34)cc2c1,IC50,1000.0,nM,B
CHEMBL939,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,IC50,1013.0,nM,B
CHEMBL554,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,IC50,26.0,nM,B
CHEMBL3912361,O=C(CCl)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(N5CCCCC5)c(Cl)c4)c3cc21,IC50,240.0,nM,B
CHEMBL3982289,O=C(CCl)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(N5CCOCC5)c(Cl)c4)c3cc21,IC50,19.0,nM,B
CHEMBL3921302,CN1CCN(c2ccc(Nc3ncnc4cc5oc(=O)n(CCOC(=O)CCl)c5cc34)cc2Cl)CC1,IC50,20.0,nM,B
CHEMBL3893306,O=C(CCl)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3cc21,IC50,10000.0,nM,B
CHEMBL3930270,O=C(CCl)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(Oc5cccc(C(F)(F)F)c5)c(Cl)c4)c3cc21,IC50,510.0,nM,B
CHEMBL3902295,O=C(CCl)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(F)c(F)c4)c3cc21,IC50,4700.0,nM,B
CHEMBL3908711,O=C(CBr)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21,IC50,460.0,nM,B
CHEMBL3936642,O=C(CBr)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3cc21,IC50,77.0,nM,B
CHEMBL3917657,CC(C)(C)c1ccc(Nc2ncnc3cc4oc(=O)n(CCOC(=O)CBr)c4cc23)cc1,IC50,870.0,nM,B
CHEMBL3945555,O=C(CBr)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(Oc5cccc(C(F)(F)F)c5)c(Cl)c4)c3cc21,IC50,160.0,nM,B
CHEMBL3926621,O=C(CBr)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(NC(=O)N5CCOCC5)cc4)c3cc21,IC50,,,B
CHEMBL3954253,O=C(Nc1ccc(Nc2ncnc3cc4oc(=O)n(CCOC(=O)CBr)c4cc23)cc1)NC1CCCC1,IC50,,,B
CHEMBL3960786,O=C(CBr)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(NC(=O)N5CCCCC5)cc4)c3cc21,IC50,9300.0,nM,B
CHEMBL3891774,O=C(Nc1ccc(Nc2ncnc3cc4oc(=O)n(CCOC(=O)CBr)c4cc23)cc1)NC1CCCCC1,IC50,8500.0,nM,B
CHEMBL3906330,O=C(CBr)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(F)c(F)c4)c3cc21,IC50,300.0,nM,B
CHEMBL3977016,O=C(CBr)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(OCc5ccccc5)cc4)c3cc21,IC50,10000.0,nM,B
CHEMBL3915306,O=C(CBr)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(OCc5ccc(Cl)cc5)cc4)c3cc21,IC50,6400.0,nM,B
CHEMBL3985079,CCOC(=O)c1ccc(Nc2ncnc3cc4oc(=O)n(CCOC(=O)CBr)c4cc23)cc1,IC50,,,B
CHEMBL3981210,COc1ccc(COc2ccc(Nc3ncnc4cc5oc(=O)n(CCOC(=O)CBr)c5cc34)cc2)cc1,IC50,10000.0,nM,B
CHEMBL3910361,C#Cc1cccc(Nc2ncnc3cc4oc(=O)n(CCOC(=O)CBr)c4cc23)c1,IC50,5200.0,nM,B
CHEMBL3897363,CN1CCN(c2ccc(Nc3ncnc4cc5oc(=O)n(CCOC(=O)CBr)c5cc34)cc2Cl)CC1,IC50,8.0,nM,B
CHEMBL3965948,O=C(CBr)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(N5CCOCC5)c(Cl)c4)c3cc21,IC50,10.0,nM,B
CHEMBL3969628,O=C(CBr)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(N5CCCCC5)c(Cl)c4)c3cc21,IC50,184.0,nM,B
CHEMBL3940060,O=C(CCl)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21,IC50,330.0,nM,B
CHEMBL3948084,CCC(=O)Nc1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnc2cc1OC,IC50,17.0,nM,B
CHEMBL3977326,CCC(=O)Nc1cc2c(Nc3ccc4c(ccn4Cc4ccccc4)c3)ncnc2cc1OC,IC50,21.0,nM,B
CHEMBL3921347,CCC(=O)Nc1cc2c(Nc3ccc4[nH]ncc4c3)ncnc2cc1OC,IC50,79.0,nM,B
CHEMBL3963723,CCC(=O)Nc1cc2c(Nc3ccc4[nH]ccc4c3)ncnc2cc1OC,IC50,6.0,nM,B
CHEMBL3930316,CCC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,IC50,2.0,nM,B
CHEMBL3957801,CCC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,IC50,9.0,nM,B
CHEMBL3946232,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1)C1=CCCC1,IC50,7.0,nM,B
CHEMBL3918330,C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,IC50,22.0,nM,B
CHEMBL3974571,C=C(C)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,IC50,21.0,nM,B
CHEMBL545315,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,IC50,2.0,nM,B
CHEMBL3968839,CCC(=O)Nc1cc2c(Nc3ccc4c(ccn4Cc4ccccn4)c3)ncnc2cc1OC,IC50,61.0,nM,B
CHEMBL3939300,CCC(=O)Nc1cc2c(Nc3ccc4c(ccn4Cc4cccnc4)c3)ncnc2cc1OC,IC50,714.0,nM,B
CHEMBL3919183,CCC(=O)Nc1cc2c(Nc3ccc4c(cnn4Cc4ccccn4)c3)ncnc2cc1OC,IC50,94.0,nM,B
CHEMBL3981041,CCC(=O)Nc1cc2c(Nc3ccc4c(ccn4S(=O)(=O)c4ccccc4)c3)ncnc2cc1OC,IC50,127.0,nM,B
CHEMBL3964380,CCC(=O)Nc1cc2c(Nc3ccc4c(ccn4Cc4ccco4)c3)ncnc2cc1OC,IC50,86.0,nM,B
CHEMBL3904205,CCC(=O)Nc1cc2c(Nc3ccc4c(c3)CCN4Cc3ccccc3)ncnc2cc1OC,IC50,175.0,nM,B
CHEMBL3960911,CCC(=O)Nc1cc2c(Nc3ccc4c(c3)CCN4Cc3ccccn3)ncnc2cc1OC,IC50,519.0,nM,B
CHEMBL3962032,CCC(=O)Nc1cc2c(Nc3ccc4c(ccn4CC(C)C)c3)ncnc2cc1OC,IC50,421.0,nM,B
CHEMBL3934539,CCC(=O)Nc1cc2c(NCc3ccccc3)ncnc2cc1OC,IC50,136.0,nM,B
CHEMBL3973028,CCC(=O)Nc1cc2c(N[C@H](C)c3ccccc3)ncnc2cc1OC,IC50,86.0,nM,B
CHEMBL3943512,CCC(=O)Nc1cc2c(Nc3ccc(Oc4ccccc4)cc3)ncnc2cc1OC,IC50,65.0,nM,B
CHEMBL3944572,CCC(=O)Nc1cc2c(Nc3ccc(Oc4cccc(F)c4)cc3)ncnc2cc1OC,IC50,881.0,nM,B
CHEMBL3916644,CCC(=O)Nc1cc2c(Nc3ccc(Oc4ccc5c(c4)OCO5)cc3)ncnc2cc1OC,IC50,509.0,nM,B
CHEMBL3951754,CCC(=O)Nc1cc2c(Nc3ccc(Oc4cccnc4)cc3)ncnc2cc1OC,IC50,531.0,nM,B
CHEMBL3980622,CCC(=O)Nc1cc2c(Nc3ccc(Cc4ccccn4)cc3)ncnc2cc1OC,IC50,205.0,nM,B
CHEMBL3942999,CCC(=O)Nc1cc2c(Nc3ccc(Cc4ccncc4)cc3)ncnc2cc1OC,IC50,388.0,nM,B
CHEMBL3972605,CCC(=O)Nc1cc2c(Nc3ccc(C(O)c4ccccc4)cc3)ncnc2cc1OC,IC50,343.0,nM,B
CHEMBL3934034,CCC(=O)Nc1cc2c(Nc3ccc(OCc4ccccc4)cc3)ncnc2cc1OC,IC50,36.0,nM,B
CHEMBL3961532,CCC(=O)Nc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2cc1OC,IC50,67.0,nM,B
CHEMBL3925158,CCC(=O)Nc1cc2c(Nc3ccc(OCc4ccccn4)cc3)ncnc2cc1OC,IC50,116.0,nM,B
CHEMBL3916141,CCC(=O)Nc1cc2c(Nc3ccc(CCc4ccccc4)cc3)ncnc2cc1OC,IC50,747.0,nM,B
CHEMBL3944095,CCC(=O)Nc1cc2c(Nc3ccc(NCc4ccccc4)cc3)ncnc2cc1OC,IC50,383.0,nM,B
CHEMBL3970738,CCC(=O)Nc1cc2c(Nc3ccc(NS(=O)(=O)c4ccccc4)cc3)ncnc2cc1OC,IC50,65.0,nM,B
CHEMBL3941175,CCC(=O)Nc1cc2c(Nc3ccc(NS(=O)(=O)c4ccccc4)c(F)c3)ncnc2cc1OC,IC50,593.0,nM,B
CHEMBL3923650,CCC(=O)Nc1cc2c(Nc3ccc(NS(=O)(=O)c4ccccc4)nc3)ncnc2cc1OC,IC50,522.0,nM,B
CHEMBL3932176,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN(C)C,IC50,6.0,nM,B
CHEMBL3950966,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN(C(C)C)C(C)C,IC50,15.0,nM,B
CHEMBL3923228,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCCC1,IC50,7.0,nM,B
CHEMBL3942228,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,IC50,8.0,nM,B
CHEMBL3914227,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1[C@H](C)CCC[C@@H]1C,IC50,79.0,nM,B
CHEMBL3907533,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,IC50,26.0,nM,B
CHEMBL3921129,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCN(C)CC1,IC50,23.0,nM,B
CHEMBL3941823,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1C[C@@H](C)N[C@@H](C)C1,IC50,17.0,nM,B
CHEMBL3971413,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1[C@H](C)CNC[C@@H]1C,IC50,72.0,nM,B
CHEMBL3950549,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C(C)C)C(C)C,IC50,2.0,nM,B
CHEMBL2110732,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,IC50,6.0,nM,B
CHEMBL3959248,COCCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN(C)C,IC50,7.0,nM,B
CHEMBL3890186,COCCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCCC1,IC50,10.0,nM,B
CHEMBL3970330,COCCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCN(C)CC1,IC50,16.0,nM,B
CHEMBL3899132,CCOc1cc2ncnc(Nc3ccc4c(ccn4S(=O)(=O)c4ccccc4)c3)c2cc1NC(=O)/C=C/CN(C)C,IC50,38.0,nM,B
CHEMBL3890751,CCOc1cc2ncnc(Nc3ccc4c(ccn4S(=O)(=O)c4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCCC1,IC50,36.0,nM,B
CHEMBL3933895,CCOc1cc2ncnc(Nc3ccc4c(ccn4S(=O)(=O)c4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,IC50,122.0,nM,B
CHEMBL3958482,COc1cc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2cc1NC(=O)/C=C/CN1CCCCC1,IC50,132.0,nM,B
CHEMBL3930965,COc1cc2ncnc(Nc3ccc(Cc4ccccn4)cc3)c2cc1NC(=O)/C=C/CN1CCCC1,IC50,148.0,nM,B
CHEMBL3962365,CCOc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCC1,IC50,60.0,nM,B
CHEMBL3939985,CCOc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCN(C)CC1,IC50,23.0,nM,B
CHEMBL3977926,CCOc1cc2ncnc(Nc3ccc(OCc4ccccn4)cc3)c2cc1NC(=O)/C=C/CN1CCCC1,IC50,98.0,nM,B
CHEMBL3922922,CCOc1cc2ncnc(Nc3ccc(OCc4ccccn4)cc3)c2cc1NC(=O)/C=C/CN1CCN(C)CC1,IC50,164.0,nM,B
CHEMBL3986103,CCOc1cc2ncnc(Nc3ccc(NS(=O)(=O)c4ccccc4)cc3)c2cc1NC(=O)/C=C/CN1CCCC1,IC50,21.0,nM,B
CHEMBL3957416,CCOc1cc2ncnc(Nc3ccc(NS(=O)(=O)c4ccccc4)cc3)c2cc1NC(=O)/C=C/CN1CCOCC1,IC50,69.0,nM,B
CHEMBL3936505,CCOc1cc2ncnc(Nc3ccc(NS(=O)(=O)c4ccccc4)cc3)c2cc1NC(=O)/C=C/CN1CCN(C)CC1,IC50,82.0,nM,B
CHEMBL3968417,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,IC50,2.0,nM,B
CHEMBL3930506,O=C(/C=C/CN1CCCCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,IC50,14.0,nM,B
CHEMBL3958006,O=C(/C=C/CN1CCOCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,IC50,12.0,nM,B
CHEMBL3921555,CN1CCN(C/C=C/C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cn2)CC1,IC50,19.0,nM,B
CHEMBL3949347,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnc2cn1,IC50,41.0,nM,B
CHEMBL3948267,O=C(/C=C/CN1CCCC1)Nc1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnc2cn1,IC50,57.0,nM,B
CHEMBL3977504,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(Oc4ccccc4)cc3)ncnc2cn1,IC50,201.0,nM,B
CHEMBL3896779,O=C(/C=C/CN1CCCC1)Nc1cc2c(Nc3ccc(Oc4ccccc4)cc3)ncnc2cn1,IC50,180.0,nM,B
CHEMBL3969056,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(Cc4ccccn4)cc3)ncnc2cn1,IC50,304.0,nM,B
CHEMBL3967962,O=C(/C=C/CN1CCCC1)Nc1cc2c(Nc3ccc(Cc4ccccn4)cc3)ncnc2cn1,IC50,405.0,nM,B
CHEMBL3921446,CN1CCN(C/C=C/C(=O)Nc2cc3c(Nc4ccc(Cc5ccccn5)cc4)ncnc3cn2)CC1,IC50,857.0,nM,B
CHEMBL3981551,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2cn1,IC50,25.0,nM,B
CHEMBL3904257,O=C(/C=C/CN1CCCC1)Nc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2cn1,IC50,37.0,nM,B
CHEMBL939,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,IC50,3.0,nM,B
CHEMBL545315,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,IC50,2.0,nM,B
CHEMBL3974571,C=C(C)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,IC50,67.0,nM,B
CHEMBL3918330,C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,IC50,75.0,nM,B
CHEMBL3946232,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1)C1=CCCC1,IC50,26.0,nM,B
CHEMBL3957801,CCC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,IC50,25.0,nM,B
CHEMBL3932176,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN(C)C,IC50,2.0,nM,B
CHEMBL3950966,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN(C(C)C)C(C)C,IC50,7.0,nM,B
CHEMBL3923228,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCCC1,IC50,3.0,nM,B
CHEMBL3942228,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,IC50,2.0,nM,B
CHEMBL3914227,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1[C@H](C)CCC[C@@H]1C,IC50,26.0,nM,B
CHEMBL3907533,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,IC50,4.0,nM,B
CHEMBL3921129,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCN(C)CC1,IC50,8.0,nM,B
CHEMBL3941823,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1C[C@@H](C)N[C@@H](C)C1,IC50,19.0,nM,B
CHEMBL3950549,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C(C)C)C(C)C,IC50,9.0,nM,B
CHEMBL2110732,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,IC50,6.0,nM,B
CHEMBL3959248,COCCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN(C)C,IC50,5.0,nM,B
CHEMBL3890186,COCCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCCC1,IC50,8.0,nM,B
CHEMBL3970330,COCCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCN(C)CC1,IC50,26.0,nM,B
CHEMBL3899132,CCOc1cc2ncnc(Nc3ccc4c(ccn4S(=O)(=O)c4ccccc4)c3)c2cc1NC(=O)/C=C/CN(C)C,IC50,16.0,nM,B
CHEMBL3890751,CCOc1cc2ncnc(Nc3ccc4c(ccn4S(=O)(=O)c4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCCC1,IC50,53.0,nM,B
CHEMBL3933895,CCOc1cc2ncnc(Nc3ccc4c(ccn4S(=O)(=O)c4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,IC50,30.0,nM,B
CHEMBL3958482,COc1cc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2cc1NC(=O)/C=C/CN1CCCCC1,IC50,16.0,nM,B
CHEMBL3930965,COc1cc2ncnc(Nc3ccc(Cc4ccccn4)cc3)c2cc1NC(=O)/C=C/CN1CCCC1,IC50,29.0,nM,B
CHEMBL3962365,CCOc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCC1,IC50,23.0,nM,B
CHEMBL3939985,CCOc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCN(C)CC1,IC50,10.0,nM,B
